Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-1411.641	-1527.502	115.8609	0.5298532	4.737171	1.183521
6	-2130.249	-2248.079	117.8298	0.5094885	0.9785943	0.1655722
12	-1983.02	-2102.598	119.5783	0.03125752	0.3482756	0.6941431
18	-2307.468	-2427.503	120.0352	0.4887017	0.06510488	0.3889194
24	-1838.773	-1957.613	118.8396	0.0275765	0.2470232	1.602824
30	-997.6484	-1112.888	115.24	1.431722	2.541666	1.602824
36	-1252.65	-1367.293	114.6421	0.4519044	10.44531	1.28482
42	-2259.991	-2380.406	120.4154	0.1187861	0.05954324	0.6675776
48	-1946.046	-2065.377	119.3312	1.394691	0.02942733	0.4968702
54	-1324.576	-1435.566	110.9898	0.5727411	54.39741	1.716049
60	-1034.293	-1150.614	116.3211	1.954379	1.536335	0.6230412
66	-1723.708	-1842.868	119.1596	0.5171916	0.3443384	0.5262496
72	-2044.681	-2164.683	120.0018	0.1080044	0.07626207	1.08
78	-1766.724	-1884.539	117.8158	0.7977229	0.579165	0.1228366
84	-860.6601	-972.9326	112.2725	3.459694	6.422919	1.368078
90	-1166.422	-1283.407	116.9852	1.035148	1.9262	0.6188407
96	-1129.353	-1242.93	113.5764	1.035148	13.21424	1.367104
102	-1623.881	-1742.927	119.0458	0.1944845	0.4348355	0.9517875
108	-1873.093	-1991.918	118.8249	0.06738037	0.07458604	2.00106
114	-2321.825	-2441.951	120.1266	0.3420895	0.08051419	0.4286191
120	-1863.664	-1979.383	115.7186	0.3393796	7.596729	0.2710223
126	-1382.697	-1500.215	117.5175	0.7372371	0.1790072	2.15541
132	-1157.437	-1275.052	117.6152	2.177183	0.2152552	0.889201
138	-1371.607	-1489.14	117.5333	0.6813842	1.126329	1.10652
144	-1397.749	-1514.342	116.5924	0.1724783	1.126329	2.167588
150	-1153.722	-1270.16	116.4378	1.484987	1.126329	1.352993
156	-1243.1	-1360.35	117.2503	1.484987	0.4654133	1.352993
162	-1616.298	-1734.704	118.4061	0.5001412	0.5800479	1.047457
168	-2341.175	-2461.797	120.6227	0.06417783	0.03805063	0.512726
174	-1298.923	-1415.354	116.4316	0.656744	0.8646547	2.128539
180	-2365.119	-2483.938	118.8196	1.540146	0.03203777	0.1876665
186	-2277.278	-2397.374	120.0963	0.4277207	0.06768164	0.4145335
192	-1245.737	-1360.101	114.3647	0.350184	11.00556	1.515236
198	-1052.195	-1168.289	116.0945	1.330778	1.474275	1.515236
204	-1310.357	-1427.597	117.2399	1.330778	0.09046251	2.165027
210	-1284.39	-1401.557	117.1665	1.040034	0.6686541	1.521187
216	-1433.895	-1551.039	117.1439	0.02396413	0.9044983	2.047516
222	-1358.747	-1475.553	116.8055	0.6427515	0.9044983	1.859062
228	-1897.568	-2016.25	118.6821	0.318437	0.7730251	0.464623
234	-1134.695	-1250.434	115.7386	2.588707	1.318136	0.279267
240	-1405.567	-1521.859	116.2923	0.2667702	1.895147	1.926791
246	-1881.883	-2001.194	119.3115	0.04505265	0.5154582	0.5533737
