Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-1172.846	-1288.52	115.674	1.018779	2.215316	1.707484
6	-2165.7	-2285.057	119.3571	0.04800769	0.05720142	1.707484
12	-1064.309	-1178.371	114.062	1.029398	8.938459	1.478328
18	-1911.547	-2028.532	116.9851	0.03752383	4.127957	0.343486
24	-1830.588	-1948.631	118.0426	0.7133227	0.9372615	0.343486
30	-1511.17	-1629.295	118.1249	0.7846786	0.3817783	1.337813
36	-1449.49	-1566.25	116.7602	0.4060648	2.256047	1.337813
42	-1349.422	-1463.789	114.3675	0.1387036	7.904669	2.021571
48	-1513.053	-1629.6	116.5468	0.05693387	3.81975	1.251558
54	-1392.259	-1509.999	117.7405	0.9768483	0.9143879	0.7935286
60	-2006.459	-2125.985	119.5266	1.102677	0.04402347	0.3897209
66	-937.2911	-1053.251	115.9603	3.145162	0.2873338	1.345632
72	-1141.719	-1258.425	116.7067	1.16699	1.572385	1.091362
78	-1796.04	-1914.415	118.3749	0.2359309	1.073985	0.3342721
84	-1578.578	-1697.617	119.039	0.4657969	0.182963	1.252816
90	-1207.943	-1324.771	116.828	0.6111519	0.6215081	2.098222
96	-967.1761	-1083.622	116.4455	1.978276	0.7875741	1.231807
102	-2365.084	-2482.35	117.2657	0.6972212	0.7875741	0.07718639
108	-1253.107	-1370.033	116.9257	0.8972033	1.588035	1.127594
114	-1698.866	-1818.163	119.2964	0.8972033	0.05717228	1.087936
120	-1846.895	-1966.364	119.4692	0.6058487	0.1175596	0.9380435
126	-1288.544	-1406.058	117.5146	0.5470805	0.2955212	2.074145
132	-1755.916	-1874.586	118.6705	0.9884584	0.2955212	0.2874966
138	-1548.685	-1666.832	118.147	0.1928704	1.353555	0.7580777
144	-882.2877	-996.4437	114.156	5.100997	0.5185051	0.7580777
150	-1428.311	-1541.381	113.07	0.549854	29.8371	0.9901194
156	-1089.221	-1206.389	117.1674	2.018065	0.2761078	1.303289
162	-871.1037	-985.5656	114.4619	2.444525	3.497271	1.089122
168	-1118.071	-1234.984	116.9131	1.012728	1.540534	1.06397
174	-1377.596	-1494.215	116.6187	1.512422	1.540534	0.2635452
180	-2072.909	-2192.108	119.1994	0.07670889	0.4808936	0.2779273
186	-2113.122	-2222.91	109.7882	0.02299384	199.3502	0.2779273
192	-1245.024	-1358.758	113.7347	1.067134	17.04667	0.7739185
198	-1313.71	-1429.531	115.8211	1.205428	3.970601	0.7739185
204	-928.5758	-1042.5	113.9244	2.48831	3.970601	1.36425
210	-1957.437	-2076.467	119.0302	0.06057875	0.7030718	0.4937562
216	-1842.556	-1959.866	117.31	0.002924002	3.475423	0.5275153
222	-1424.961	-1541.081	116.1197	0.005394616	3.475423	1.709249
228	-1607.791	-1724.821	117.0299	0.1631349	3.475423	0.788237
234	-1742.318	-1860.51	118.1917	0.4513743	1.107212	0.5650262
240	-879.2896	-990.8422	111.5526	4.422528	8.82975	0.5650262
246	-910.1376	-1024.739	114.6013	4.422528	0.6812316	0.7516234
252	-1690.723	-1809.506	118.7837	0.5761878	0.5062636	0.5977144
258	-1555.314	-1669.77	114.4561	1.209319	9.919302	0.2824343
264	-1600.023	-1715.412	115.3887	0.07625019	7.01385	1.474025
270	-1376.479	-1494.44	117.9611	1.369249	0.2304297	1.281834
276	-1881.076	-2000.069	118.9934	0.0003139359	0.2120451	1.580833
282	-1938.531	-2049.215	110.6848	0.0007806633	144.2166	0.4395939
288	-1923.932	-2043.706	119.7743	0.004392097	0.2455746	0.8040623
294	-2039.73	-2152.14	112.4103	0.1637532	49.34409	0.1801715
300	-1069.505	-1185.315	115.8098	1.770124	2.506539	0.8256299
306	-931.9147	-1046.834	114.919	2.882388	1.722576	1.063111
312	-1342.014	-1457.183	115.1694	0.7251604	7.328292	1.063111
318	-1344.271	-1460.613	116.3418	0.7251604	2.290747	1.401521
324	-1651.397	-1766.314	114.9169	0.1914321	13.54145	0.8759591
330	-1598.503	-1715.701	117.1978	0.6984218	2.114079	0.6532225
336	-1417.929	-1532.931	115.0025	0.09308597	6.634313	1.799667
342	-1275.397	-1392.783	117.3865	0.8238267	1.221045	1.03165
348	-1532.792	-1646.881	114.0896	0.4953588	20.27305	0.6273997
354	-1259.335	-1376.343	117.0083	1.650001	1.093847	0.4512905
360	-2314.995	-2432.374	117.3783	1.652614	0.1041903	0.05329289
366	-1568.115	-1679.818	111.703	2.34427	12.85035	0.05371038
372	-2323.407	-2443.771	120.3636	0.01135558	0.08212913	0.7546787
378	-2237.565	-2357.226	119.6611	0.652673	0.08212913	0.2684847
384	-2431.916	-2551.827	119.9109	0.26254	0.1211624	0.2835113
390	-1821.668	-1940.839	119.1708	0.8988178	0.1211624	0.9286528
396	-1421.714	-1538.96	117.2457	0.5008535	1.219986	1.425829
402	-1135.383	-1249.588	114.2049	0.6261462	4.280526	2.383084
408	-1256.252	-1371.126	114.8744	2.008098	4.280526	0.2717453
414	-1554.358	-1672.657	118.2991	0.7693529	0.5960046	0.8503537
420	-1296.776	-1414.426	117.6503	1.307072	0.5960046	0.9734978
426	-1696.531	-1815.49	118.9591	0.2242554	0.5960046	0.6841496
432	-1546.048	-1664.235	118.1878	1.931656	0.119363	0.2488862
438	-1694.368	-1813.01	118.6428	0.6413007	0.5151447	0.3273452
