Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_neo	tree_length
0	-948.7156	-1064.868	116.1522	2.316861	0.8599402	1.119552
6	-1015.54	-1130.523	114.9825	2.295948	3.424418	0.6852125
12	-937.3594	-1050.434	113.075	2.295948	2.867302	2.374493
18	-958.6316	-1072.16	113.5282	2.295948	2.867302	2.082186
24	-971.9975	-1084.274	112.2763	1.953776	16.19243	1.399877
30	-908.337	-1021.457	113.1199	3.524984	2.299983	1.709459
36	-1020.609	-1136.135	115.5259	3.102398	0.05725193	2.229038
42	-941.6804	-1052.41	110.7292	3.960695	17.07275	0.9090119
48	-957.6086	-1069.242	111.6335	3.16961	16.7956	0.8066119
54	-925.2163	-1037.35	112.1339	7.654312	0.2412549	0.8066119
60	-921.4395	-1035.983	114.5438	3.377111	1.907867	0.8066119
66	-890.5286	-1004.364	113.8351	3.107789	1.907867	1.654996
72	-1129.228	-1245.932	116.7042	1.401292	1.387464	1.000853
78	-907.1116	-1019.989	112.8777	4.492181	2.535313	1.03811
84	-902.1179	-1017.023	114.9055	3.081152	0.8981589	1.478938
90	-895.9491	-1005.72	109.7713	3.002543	7.581247	3.139422
96	-925.7278	-1035.084	109.3558	1.612856	6.316391	4.339194
102	-1030.675	-1145.275	114.6002	1.612856	5.357702	1.187703
108	-1011.029	-1124.116	113.0871	3.1857	5.360921	0.1623192
114	-933.2851	-1045.694	112.4084	3.717039	7.604521	0.735955
120	-926.4041	-1040.8	114.3959	6.130237	0.05265831	0.7408749
126	-972.9131	-1088.418	115.5054	3.023655	0.2145642	1.902038
132	-938.6962	-1047.308	108.6115	3.851418	58.5469	0.8271352
138	-918.8686	-1026.126	107.2575	8.033136	1.292604	2.994155
144	-1132.307	-1248.819	116.5128	1.585553	0.3149984	2.020226
150	-984.9211	-1095.409	110.4882	0.7797101	6.457218	4.151304
156	-955.0634	-1069.071	114.0076	1.645186	4.348815	1.829125
162	-1053.752	-1168.935	115.1829	0.9500682	4.348815	1.484768
168	-881.7019	-997.5026	115.8007	3.345865	0.313336	1.2632
174	-903.8734	-1015.836	111.9622	3.345865	2.712173	2.458164
180	-991.2548	-1105.168	113.9136	1.466557	5.408157	1.807479
186	-934.9872	-1049.831	114.8436	2.552318	1.028586	1.807479
192	-907.2746	-1019.072	111.7973	3.719812	11.00561	0.7858141
198	-950.675	-1066.463	115.7875	1.981836	0.5348303	1.96513
204	-867.2419	-980.2753	113.0334	3.066125	6.815273	0.9675426
210	-967.2392	-1081.968	114.7292	2.015089	1.661841	1.903141
216	-904.3247	-1020.061	115.7362	3.199788	0.3575191	1.356037
222	-1106.692	-1222.67	115.9781	1.371767	2.566533	1.042866
228	-921.5812	-1034.278	112.697	4.967316	2.566533	0.6466188
234	-932.5208	-1040.079	107.5583	8.254702	7.786084	1.053973
240	-1135.32	-1251.164	115.8436	1.888474	2.436959	0.3838072
246	-929.0734	-1040.04	110.9666	3.638985	19.51523	0.331682
252	-948.284	-1063.193	114.9086	3.717782	1.085844	0.6643306
258	-1026.507	-1142.31	115.8032	2.253163	1.617607	0.8720599
264	-904.7827	-1018.604	113.8209	4.420795	1.617607	0.5361454
270	-898.3041	-1011.26	112.9563	2.062145	6.92425	1.809335
276	-977.6843	-1091.642	113.9573	1.605491	2.766002	2.281139
282	-1105.969	-1219.216	113.2472	1.55721	14.18329	1.106287
288	-923.8362	-1038.184	114.3478	3.238046	2.204842	0.9925717
294	-938.3939	-1051.189	112.7952	3.238046	6.839226	1.028776
300	-929.2017	-1039.06	109.8586	3.238046	1.677271	4.106222
306	-911.9329	-1021.713	109.7799	2.091429	20.1882	2.721595
312	-921.8963	-1035.237	113.3404	3.321321	5.482968	0.3895588
318	-967.0705	-1083.121	116.051	3.50791	0.340625	0.7961935
324	-925.8808	-1038.98	113.0991	2.157276	1.64691	2.854936
330	-925.8985	-1038.482	112.5831	2.135436	7.40435	1.945557
336	-905.6565	-1019.509	113.8528	2.7404	1.796086	1.945557
342	-924.9968	-1040.427	115.4298	3.844824	0.5471196	0.6487496
348	-974.7421	-1087.653	112.9105	1.91431	12.78662	1.237723
354	-902.5487	-1018.176	115.6272	3.467581	0.6952201	0.5582699
360	-936.7679	-1052.42	115.652	2.227081	1.767479	0.9570335
366	-1119.703	-1235.343	115.6394	1.31166	2.337336	1.47173
372	-984.5562	-1100.299	115.743	2.328306	0.8307931	1.47173
378	-964.7897	-1078.097	113.3074	2.328306	8.454357	1.102259
384	-1014.42	-1128.78	114.3597	1.468588	8.454357	0.9103917
390	-880.5332	-993.5873	113.0542	2.802009	8.454357	0.8787425
396	-895.3748	-1005.261	109.8867	2.422684	8.454357	3.316185
402	-916.084	-1024.713	108.6294	6.772167	12.55116	0.4009908
408	-884.8595	-998.2253	113.3658	6.772167	0.06586928	1.099779
414	-1035.225	-1149.333	114.1073	1.08916	11.20538	1.099779
420	-874.4795	-989.0903	114.6108	1.913959	1.245289	2.255135
426	-938.0079	-1053.214	115.206	3.255376	0.06969974	2.29711
432	-903.3244	-1017.222	113.8973	6.613862	0.07175868	0.4330943
438	-915.4357	-1026.963	111.5269	5.447325	2.693416	1.317646
444	-935.8759	-1042.702	106.8262	4.444316	90.34842	1.129851
450	-939.5468	-1049.953	110.4065	3.630566	26.6419	0.739497
456	-907.4021	-1022.591	115.1891	3.630566	0.8039082	0.821821
462	-1006.966	-1123.52	116.5539	2.096772	0.8514681	0.9529876
468	-987.6211	-1104.307	116.686	1.904824	0.5931477	1.30563
474	-1340.943	-1457.808	116.8646	1.908717	0.7710705	0.2318456
480	-1171.585	-1286.412	114.8276	1.908717	4.495493	0.2318456
486	-938.5392	-1055.611	117.0722	2.445295	0.3458325	0.8353598
492	-857.5459	-973.5213	115.9753	4.194699	0.1590275	0.5072375
498	-888.61	-1004.048	115.4384	2.770225	1.26599	0.995716
504	-926.9495	-1042.561	115.6115	3.134979	0.6679545	1.080768
510	-988.9535	-1104.143	115.1897	1.72126	1.697842	1.771996
516	-1032.09	-1147.526	115.4363	1.427764	0.9608922	2.20732
522	-987.7775	-1103.924	116.147	1.791854	0.7809492	1.613033
528	-927.5555	-1038.256	110.7009	2.035715	4.659077	3.574863
534	-1093.434	-1209.114	115.6796	1.883292	1.24425	1.548574
540	-1089.802	-1204.656	114.8539	1.470889	2.151321	1.984064
546	-933.3434	-1045.529	112.1853	5.103793	2.656004	1.060306
552	-921.0492	-1032.867	111.8176	2.191189	15.95303	1.585326
558	-927.9339	-1042.027	114.0929	2.191189	7.241917	0.5049173
564	-1030.638	-1146.044	115.4055	2.191189	2.514513	0.7986154
570	-984.8944	-1100.835	115.9406	3.196016	0.2543018	1.385923
576	-995.2064	-1111.463	116.2563	3.196016	0.1490513	1.385923
582	-895.297	-1008.162	112.865	2.960938	1.318729	2.655877
588	-1001.94	-1119.063	117.1233	2.915268	0.1478619	0.8510384
594	-920.8413	-1037.005	116.1634	2.788286	0.7565793	0.3339046
600	-978.5759	-1094.232	115.6565	2.283772	1.350937	1.180252
606	-918.0659	-1032.154	114.0877	2.421332	4.35968	1.180252
612	-1040.275	-1152.444	112.1694	2.176575	0.1767353	4.479153
618	-953.0621	-1068.983	115.9204	3.965554	0.2454982	0.6228495
624	-930.0754	-1036.888	106.8126	4.302267	36.87877	2.508829
630	-1011.63	-1126.805	115.1751	1.206534	3.228304	1.594116
636	-921.6959	-1036.985	115.2888	2.135419	2.404085	1.048489
642	-904.4497	-1017.767	113.3168	2.489393	7.853275	1.048
648	-923.9341	-1037.176	113.2419	2.489393	7.853275	1.117672
654	-1019.244	-1135.769	116.5252	2.489393	0.4035407	1.216572
660	-1008.327	-1123.88	115.5522	2.32687	1.938104	0.8366906
666	-941.9992	-1055.239	113.24	2.836972	8.199904	0.6053514
672	-906.5671	-1021.298	114.7311	2.725579	3.002424	0.6690652
678	-972.1714	-1088.96	116.7882	2.725579	0.4024497	0.6690652
684	-1006.922	-1123.25	116.3287	1.75531	0.5467092	1.73676
690	-1026.488	-1141.977	115.489	1.428039	1.640575	1.794623
696	-890.5355	-1004.785	114.2498	1.766364	1.463487	2.467699
702	-915.1138	-1029.895	114.7816	1.647557	0.9860449	2.467699
708	-1017.673	-1132.191	114.5182	1.565859	8.076839	0.6452252
714	-877.3391	-990.1265	112.7874	2.339949	8.59164	1.497223
720	-887.8819	-998.7738	110.8919	4.939301	0.8316354	2.936693
726	-895.921	-1004.385	108.4639	2.092874	22.19697	3.407641
732	-920.0786	-1035.678	115.5993	2.773756	1.407256	0.6196145
738	-878.6569	-992.5641	113.9071	4.258055	1.4433	0.8919658
744	-883.2813	-994.7516	111.4704	2.585175	22.82693	1.039956
750	-911.6	-1026.55	114.9503	2.585175	0.8416485	1.846982
756	-1093.641	-1210.068	116.4276	1.716425	1.634512	0.7408519
762	-900.5929	-1014.874	114.2806	1.755635	1.991555	2.233065
768	-891.5792	-1003.526	111.9472	8.51951	0.03432662	0.9285193
774	-948.9775	-1061.696	112.7188	1.989666	2.34038	2.937867
780	-933.0181	-1046.254	113.236	2.361835	9.778951	0.9153977
786	-1027.329	-1141.05	113.7208	2.089503	9.778951	0.5870974
792	-930.9052	-1044.585	113.68	3.313155	3.942293	0.8309832
798	-1125.904	-1241.62	115.7161	1.650495	2.926658	0.8501228
804	-1074.712	-1190.352	115.6405	1.279389	3.659556	1.019417
810	-1044.886	-1160.401	115.5149	1.279389	2.868871	1.39735
816	-900.8483	-1014.17	113.3212	2.065793	1.756988	2.730757
822	-1022.147	-1138.17	116.0227	1.86811	1.37543	1.206182
828	-923.8249	-1037.777	113.9518	1.86811	6.921144	1.206182
834	-889.7641	-1002.158	112.3939	4.793539	1.8253	1.513652
840	-1011.268	-1127.863	116.5952	1.772799	0.6488644	1.419235
846	-910.2173	-1021.679	111.4617	1.639721	13.07886	2.415147
852	-979.3735	-1095.069	115.6953	2.574444	1.096288	1.081294
858	-946.2862	-1056.502	110.2157	6.275279	6.25302	0.574203
864	-1090.21	-1206.806	116.5963	4.017307	0.05194694	0.4533497
870	-931.3822	-1045.607	114.2246	4.234789	0.640339	1.356996
876	-960.0156	-1071.03	111.0146	3.950173	15.76852	0.3253287
882	-935.6481	-1048.474	112.8256	3.770829	4.731549	0.9945374
888	-904.801	-1017.066	112.2649	3.718184	5.48351	1.3504
894	-1544.336	-1659.726	115.3895	1.700912	2.683514	0.1396555
900	-995.7669	-1111.974	116.2073	2.440005	0.8957914	0.9034575
906	-924.9165	-1040.136	115.2198	2.811578	1.921627	0.4153123
912	-906.717	-1018.845	112.1283	6.063551	0.6942668	0.08830156
918	-1444.934	-1560.374	115.4408	0.7943118	7.238531	0.3584028
924	-868.0749	-981.2422	113.1674	2.957414	1.192725	2.536536
930	-967.3282	-1082.545	115.217	1.666952	4.422846	0.7682479
936	-868.0082	-983.6981	115.69	3.234309	0.6916802	0.8644763
942	-949.1139	-1065.302	116.188	2.916261	0.6916802	0.5275992
948	-892.8722	-1009.384	116.5119	2.916261	0.3124655	1.013053
954	-868.6756	-978.765	110.0895	4.940711	15.04344	0.3130986
960	-895.1813	-1008.667	113.4858	1.781403	7.349846	1.56933
966	-970.5103	-1082.737	112.2266	0.3863058	3.881452	3.790325
972	-915.1926	-1027.081	111.8886	1.996135	16.79516	1.612043
978	-883.8579	-997.1453	113.2874	2.69197	8.11912	0.8029488
984	-889.4874	-1003.038	113.5503	3.804612	1.064882	1.811554
990	-899.6446	-1014.131	114.486	2.027168	2.363708	1.778554
996	-1074.245	-1190.535	116.29	1.797412	0.2194402	2.185355
